,timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trade,TBB,TBQ,ignore,date
0,1546387200000,0.0015786,0.0015975,0.0015331,0.0015729,4123392.63,1546646399999,6443.87734153,135249,2022576.64000000,3162.27703754,0,2019-01-02
1,1546646400000,0.001572,0.0016169,0.0015449,0.00156,4639102.85,1546905599999,7292.59525112,209286,2364172.85000000,3717.41742441,0,2019-01-05
2,1546905600000,0.0015594,0.00172,0.0015581,0.0016277,10287125.57,1547164799999,16837.97863748,256918,5234751.62000000,8568.39416618,0,2019-01-08
3,1547164800000,0.001628,0.0016933,0.0015486,0.0015737,5466499.35,1547423999999,8944.83245301,146534,2819713.06000000,4615.28306954,0,2019-01-11
4,1547424000000,0.0015736,0.0017222,0.00157,0.0016969,5334827.37,1547683199999,8772.40434845,144474,3032482.67000000,4989.22955540,0,2019-01-14
5,1547683200000,0.0016969,0.0018255,0.0016671,0.00178,6185365.57,1547942399999,10833.06341958,151497,3513758.36000000,6161.23726480,0,2019-01-17
6,1547942400000,0.00178,0.001844,0.0017719,0.0018111,6942074.66,1548201599999,12601.77298854,113543,4374127.98000000,7943.64447791,0,2019-01-20
7,1548201600000,0.0018127,0.0018935,0.0018001,0.0018736,6442195.36,1548460799999,11788.62956471,98835,3896379.06000000,7134.80645863,0,2019-01-23
8,1548460800000,0.0018748,0.0020498,0.0017433,0.001792,10178983.31,1548719999999,19495.51277127,208010,5625902.08000000,10797.13872747,0,2019-01-26
9,1548720000000,0.001792,0.0018276,0.00174,0.0018139,6607627.25,1548979199999,11792.11953046,123192,3663854.69000000,6539.04009344,0,2019-01-29
10,1548979200000,0.0018138,0.001998,0.0017885,0.0019659,8277706.77,1549238399999,15953.56429917,137560,4942699.23000000,9533.39142029,0,2019-02-01
11,1549238400000,0.001965,0.0024888,0.0019333,0.002386,11383348.88,1549497599999,24874.84368703,320845,6067737.16000000,13220.98629449,0,2019-02-04
12,1549497600000,0.002386,0.002485,0.002242,0.0024279,10444560.35,1549756799999,24748.27725221,248701,6081160.73000000,14418.58309763,0,2019-02-07
13,1549756800000,0.002428,0.0026991,0.0024063,0.0025521,13005554.09,1550015999999,33319.61679661,325851,7305236.51000000,18715.87853269,0,2019-02-10
14,1550016000000,0.0025539,0.0026258,0.0023411,0.0025788,7660272.95,1550275199999,19100.98586737,237515,4233857.65000000,10561.64821772,0,2019-02-13
15,1550275200000,0.0025773,0.0025935,0.00241,0.0024639,5830791.19,1550534399999,14591.29634175,176942,2858607.53000000,7159.16076604,0,2019-02-16
16,1550534400000,0.0024638,0.0028689,0.002434,0.0026588,7594602.29,1550793599999,20305.89496479,358212,3918199.37000000,10472.78159181,0,2019-02-19
17,1550793600000,0.0026573,0.0027727,0.0025208,0.0026527,5746660.97,1551052799999,15243.81765029,222510,3160096.77000000,8397.52002469,0,2019-02-22
18,1551052800000,0.0026525,0.0026993,0.00245,0.0025824,9369125.15,1551311999999,23880.29382725,279128,4614650.13000000,11784.69415036,0,2019-02-25
19,1551312000000,0.0025823,0.0030919,0.0025576,0.0030789,8760436.58,1551571199999,24780.72752462,326183,4651448.66000000,13173.21331228,0,2019-02-28
20,1551571200000,0.0030789,0.0036626,0.0029212,0.0035334,8541705.67,1551830399999,27722.26107430,378507,4433381.86000000,14394.26419647,0,2019-03-03
21,1551830400000,0.0035332,0.0039801,0.0033611,0.0036967,11969213.87,1552089599999,44385.89802117,589055,6088453.29000000,22604.87715798,0,2019-03-06
22,1552089600000,0.0036967,0.0038308,0.0035518,0.0037229,8022252.77,1552348799999,29598.10352947,380084,4208981.10000000,15530.79629250,0,2019-03-09
23,1552348800000,0.0037231,0.0039709,0.0036946,0.0038398,7967676.89,1552607999999,30841.22819724,308758,4237447.25000000,16401.96962329,0,2019-03-12
24,1552608000000,0.0038399,0.0039945,0.003717,0.0039232,7185140.69,1552867199999,27974.41630409,238884,3733315.40000000,14535.27748051,0,2019-03-15
25,1552867200000,0.0039177,0.003968,0.0037314,0.0037439,6807362.9,1553126399999,26207.12059678,265920,3326058.35000000,12817.96457764,0,2019-03-18
26,1553126400000,0.0037411,0.0038507,0.0035407,0.0037808,5921085.78,1553385599999,22091.40106877,219761,3016352.02000000,11261.39617319,0,2019-03-21
27,1553385600000,0.0037807,0.0043824,0.0036818,0.0040959,9562700.58,1553644799999,39547.87565427,494016,5022260.07000000,20763.60193699,0,2019-03-24
28,1553644800000,0.0040996,0.0042094,0.004,0.0040185,7177093.03,1553903999999,29511.28650064,215521,3927520.92000000,16150.79187074,0,2019-03-27
29,1553904000000,0.0040185,0.0044225,0.0039261,0.0043188,6950014.41,1554163199999,29138.72950092,251962,3704295.33000000,15550.99771132,0,2019-03-30
30,1554163200000,0.0043184,0.004328,0.0036125,0.00387,7679402.53,1554422399999,30067.78638054,500910,3827774.28000000,14971.74477080,0,2019-04-02
31,1554422400000,0.0038697,0.0039153,0.0036377,0.0036681,5313497.47,1554681599999,20171.00252270,197440,2950629.38000000,11202.00168238,0,2019-04-05
32,1554681600000,0.0036638,0.003672,0.0033134,0.0034388,5600083.49,1554940799999,19614.43915133,235845,3084931.70000000,10798.73110598,0,2019-04-08
33,1554940800000,0.0034372,0.0037352,0.0033,0.0036877,5422168.24,1555199999999,19145.27701442,204344,2924112.99000000,10334.47142715,0,2019-04-11
34,1555200000000,0.0036877,0.0039247,0.0036401,0.0037939,5928638.32,1555459199999,22471.88730173,222914,3230535.50000000,12254.09147458,0,2019-04-14
35,1555459200000,0.0037928,0.0047147,0.0037121,0.0046222,8165980.49,1555718399999,33719.16773218,388874,4530432.41000000,18691.29602832,0,2019-04-17
36,1555718400000,0.0046222,0.0048134,0.0041965,0.0044389,8089013.69,1555977599999,36965.41141568,377625,4203365.35000000,19238.96527489,0,2019-04-20
37,1555977600000,0.0044388,0.0044946,0.00386,0.0043055,6943167.81,1556236799999,29081.00869690,383934,3575506.15000000,14997.07907843,0,2019-04-23
38,1556236800000,0.0043055,0.0044405,0.0041838,0.0043388,5772143.55,1556495999999,24881.42540380,241156,3173507.81000000,13674.55968012,0,2019-04-26
39,1556496000000,0.0043388,0.0043459,0.00401,0.0040646,4428782.02,1556755199999,18368.11048024,179569,2304364.03000000,9562.66207180,0,2019-04-29
40,1556755200000,0.0040643,0.004388,0.0039027,0.0039259,4958961.95,1557014399999,20370.40367237,288404,2537949.48000000,10426.42633163,0,2019-05-02
41,1557014400000,0.0039252,0.0040015,0.0034736,0.0035368,3794191.48,1557273599999,14592.38468904,202588,1972777.98000000,7608.84279440,0,2019-05-05
42,1557273600000,0.0035362,0.0037,0.002884,0.0030798,6650743.58,1557532799999,21570.14178864,368597,3356969.75000000,10883.83498798,0,2019-05-08
43,1557532800000,0.0030798,0.0033457,0.0027645,0.0030222,11048605.26,1557791999999,33341.47166844,526167,5803072.27000000,17503.35810294,0,2019-05-11
44,1557792000000,0.0030222,0.0035044,0.0028669,0.0033388,9682555.01,1558051199999,30785.21436082,505409,5090509.24000000,16166.34399254,0,2019-05-14
45,1558051200000,0.003343,0.0039993,0.0032426,0.0035695,10751106.9,1558310399999,38839.76045822,609991,5657570.69000000,20435.74658936,0,2019-05-17
46,1558310400000,0.0035695,0.0041491,0.003508,0.0040384,12512334.18,1558569599999,47945.53889604,666954,6757987.38000000,25890.54908867,0,2019-05-20
47,1558569600000,0.0040386,0.0044097,0.003954,0.0043754,12732403.51,1558828799999,53618.18131189,507224,7431797.50000000,31318.61245497,0,2019-05-23
48,1558828800000,0.0043753,0.0043777,0.003724,0.0037983,11018485.27,1559087999999,43563.54115701,512935,6007675.45000000,23752.46532235,0,2019-05-26
49,1559088000000,0.0037993,0.004056,0.0036532,0.0038461,9398839.08,1559347199999,36040.09600731,472433,5237291.70000000,20086.69420745,0,2019-05-29
50,1559347200000,0.0038461,0.00402,0.0036871,0.0037936,6581136.41,1559606399999,25228.36099203,395851,3566967.27000000,13680.76148581,0,2019-06-01
51,1559606400000,0.0037916,0.0040951,0.0037411,0.0039975,7047781.24,1559865599999,27526.07172240,419931,3793103.34000000,14815.33327511,0,2019-06-04
52,1559865600000,0.003994,0.0040502,0.0039215,0.0039482,6397987.87,1560124799999,25531.70096483,256213,3605837.43000000,14392.42194454,0,2019-06-07
53,1560124800000,0.0039481,0.0043186,0.0039404,0.0042869,8249817.65,1560383999999,33680.64892803,374901,4809817.59000000,19619.91870046,0,2019-06-10
54,1560384000000,0.0042869,0.0044843,0.00355,0.0037049,10767850.86,1560643199999,42663.22280361,688288,5453314.04000000,21649.95100668,0,2019-06-13
55,1560643200000,0.003711,0.0038411,0.0034906,0.003791,7929609.64,1560902399999,29142.95438684,457947,4263974.49000000,15678.74519831,0,2019-06-16
56,1560902400000,0.003791,0.0040081,0.0036912,0.00381,10102818.34,1561161599999,38818.57881374,444883,5235014.89000000,20106.69692370,0,2019-06-19
57,1561161600000,0.003811,0.0038534,0.003284,0.0033867,7098623.96,1561420799999,24867.22219329,475038,3690548.40000000,12929.87449894,0,2019-06-22
58,1561420800000,0.0033872,0.0033914,0.0025718,0.0030387,9167680.53,1561679999999,27108.99363206,681413,4747543.58000000,14044.72783853,0,2019-06-25
