,timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trade,TBB,TBQ,ignore,date
0,1601510400000,51.43,59.0,27.73,29.7,2107105.611,1604188799999,76194634.97634100,317284,1015993.32800000,36934475.66110200,0,2020-10-01
1,1604188800000,29.737,82.48,25.939,76.0,11372856.193,1606780799999,696975820.61749400,2078106,5663395.91800000,347172860.21511500,0,2020-11-01
2,1606780800000,76.027,96.329,63.021,88.48,8958872.44,1609459199999,745163810.37260600,1797215,4469438.18400000,372336988.23478300,0,2020-12-01
3,1609459200000,88.35,323.703,81.291,299.601,11841857.544,1612137599999,2110576914.14463500,4337144,5965941.39200000,1060926630.60759900,0,2021-01-01
4,1612137600000,299.975,581.667,283.607,354.155,9101608.673,1614556799999,3924317211.03038800,5820045,4516237.64600000,1951955105.02880500,0,2021-02-01
5,1614556800000,353.791,459.0,296.225,382.567,4959323.776,1617235199999,1893626034.49262100,3079284,2455956.36400000,938414738.24934200,0,2021-03-01
6,1617235200000,382.567,489.0,280.727,444.72,7154113.1981,1619827199999,2830950885.54601860,5550071,3555047.11640000,1406276106.33930760,0,2021-04-01
7,1619827200000,444.72,668.0,208.09,382.44,13167613.231,1622505599999,6043837204.85479780,11156669,6548531.42140000,3012760544.08113880,0,2021-05-01
8,1622505600000,382.4,409.38,170.1,251.08,5992861.7974,1625097599999,1653219540.24352000,4128128,2980848.32620000,822305612.09571000,0,2021-06-01
9,1625097600000,250.96,347.53,212.54,331.1,8060052.5933,1627775999999,2310791840.87001400,5108587,3995818.11580000,1145417994.72605300,0,2021-07-01
10,1627776000000,331.11,448.44,300.26,391.7,4767324.3634,1630454399999,1817099287.57884700,5344683,2381768.89660000,908265196.02129600,0,2021-08-01
11,1630454400000,391.7,425.7,252.0,276.3,4754956.1176,1633046399999,1633410140.40701900,4213871,2396279.35290000,822694796.98082900,0,2021-09-01
12,1633046400000,276.4,459.0,270.8,314.2,4691554.0021,1635724799999,1557438756.01015000,4342688,2315673.30400000,768726244.55505000,0,2021-10-01
13,1635724800000,314.3,349.9,218.3,256.7,3907678.372,1638316799999,1146769847.56614900,4929053,1956767.09390000,573727244.42185000,0,2021-11-01
14,1638316800000,256.8,296.8,157.6,253.9,5921074.7714,1640995199999,1305190854.50486200,5681060,3010407.31010000,662605888.50684000,0,2021-12-01
15,1640995200000,253.9,286.4,131.1,157.5,5091983.3805,1643673599999,1035037745.35256600,4272516,2513544.04960000,511121445.86546800,0,2022-01-01
16,1643673600000,157.5,192.7,112.4,145.8,3173902.2427,1646092799999,480470896.94632300,2281785,1591556.05100000,241086808.03680000,0,2022-02-01
17,1646092800000,145.8,242.3,113.3,207.1,6804899.376,1648771199999,1111900827.61460000,4136428,3319548.08000000,545335985.15920000,0,2022-03-01
18,1648771200000,207.0,261.2,137.8,142.3,6509613.461,1651363199999,1250160973.35970000,3795177,3190356.60200000,612190600.95370000,0,2022-04-01
19,1651363200000,142.3,162.2,64.8,112.9,9727796.3361,1654041599999,997247164.31724700,2925392,4820787.15470000,494929362.31290000,0,2022-05-01
20,1654041600000,112.9,121.0,45.6,57.0,8666097.0451,1656633599999,614359064.77160000,1921358,4349443.95300000,306884840.83880000,0,2022-06-01
21,1656633600000,57.0,102.5,54.7,100.4,8743687.769,1659311999999,704431000.79530000,1816028,4337987.19400000,349575833.37780000,0,2022-07-01
