,timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trade,TBB,TBQ,ignore,date
0,1500004800000,0.019,0.019099,0.019,0.019099,21.59,1500005699999,0.41036741,2,0.00000000,0.00000000,0,2017-07-14 04:00:00
1,1500005700000,0.019148,0.019148,0.019148,0.019148,1.9,1500006599999,0.03638120,1,0.00000000,0.00000000,0,2017-07-14 04:15:00
2,1500006600000,0.019096,0.019096,0.019096,0.019096,13.75,1500007499999,0.26257000,1,0.00000000,0.00000000,0,2017-07-14 04:30:00
3,1500007500000,0.019329,0.019329,0.019158,0.019229,18.35,1500008399999,0.35289362,6,0.00000000,0.00000000,0,2017-07-14 04:45:00
4,1500008400000,0.019293,0.019293,0.019146,0.019153,10.01,1500009299999,0.19223952,4,0.00000000,0.00000000,0,2017-07-14 05:00:00
5,1500009300000,0.01913,0.019204,0.01913,0.019204,7.01,1500010199999,0.13434254,2,0.00000000,0.00000000,0,2017-07-14 05:15:00
6,1500010200000,0.019071,0.019192,0.019041,0.01918,10.77,1500011099999,0.20634722,7,1.67000000,0.03186795,0,2017-07-14 05:30:00
7,1500011100000,0.019151,0.019178,0.018996,0.019088,44.21,1500011999999,0.84400269,18,24.35000000,0.46492625,0,2017-07-14 05:45:00
8,1500012000000,0.019066,0.019181,0.019066,0.019181,61.56,1500012899999,1.17838554,28,20.70000000,0.39613964,0,2017-07-14 06:00:00
9,1500012900000,0.019181,0.019181,0.018954,0.018954,63.79,1500013799999,1.21903508,33,15.89000000,0.30422917,0,2017-07-14 06:15:00
10,1500013800000,0.019075,0.019082,0.018896,0.019027,68.28,1500014699999,1.29947462,50,23.05000000,0.43906333,0,2017-07-14 06:30:00
11,1500014700000,0.019027,0.019097,0.019027,0.019097,67.54,1500015599999,1.28808679,45,24.61000000,0.46933543,0,2017-07-14 06:45:00
12,1500015600000,0.019062,0.019097,0.019059,0.019097,67.78,1500016499999,1.29387626,36,16.29000000,0.31108087,0,2017-07-14 07:00:00
13,1500016500000,0.019097,0.019113,0.019095,0.019105,29.02,1500017399999,0.55425188,15,4.47000000,0.08538775,0,2017-07-14 07:15:00
14,1500017400000,0.019106,0.019108,0.019106,0.019108,4.07,1500018299999,0.07776300,2,0.00000000,0.00000000,0,2017-07-14 07:30:00
15,1500018300000,0.019108,0.019108,0.019108,0.019108,0.0,1500019199999,0.00000000,0,0.00000000,0.00000000,0,2017-07-14 07:45:00
16,1500019200000,0.019108,0.019108,0.019108,0.019108,0.0,1500020099999,0.00000000,0,0.00000000,0.00000000,0,2017-07-14 08:00:00
17,1500020100000,0.019105,0.019105,0.019105,0.019105,0.09,1500020999999,0.00171945,1,0.00000000,0.00000000,0,2017-07-14 08:15:00
18,1500021000000,0.019105,0.019105,0.019105,0.019105,0.0,1500021899999,0.00000000,0,0.00000000,0.00000000,0,2017-07-14 08:30:00
19,1500021900000,0.019106,0.019328,0.019106,0.019296,38.57,1500022799999,0.74202725,21,17.43000000,0.33389184,0,2017-07-14 08:45:00
20,1500022800000,0.01932,0.01932,0.019266,0.019288,54.0,1500023699999,1.04215301,39,22.87000000,0.44146266,0,2017-07-14 09:00:00
21,1500023700000,0.019319,0.019319,0.019209,0.019305,81.53,1500024599999,1.57416537,43,52.05000000,1.00542579,0,2017-07-14 09:15:00
22,1500024600000,0.019312,0.019328,0.019286,0.019311,54.83,1500025499999,1.05867758,35,24.68000000,0.47666048,0,2017-07-14 09:30:00
23,1500025500000,0.019291,0.019328,0.019106,0.019117,66.44,1500026399999,1.27854495,39,27.34000000,0.52598957,0,2017-07-14 09:45:00
24,1500026400000,0.019141,0.019141,0.019105,0.019141,50.03,1500027299999,0.95725426,31,28.56000000,0.54663356,0,2017-07-14 10:00:00
25,1500027300000,0.019141,0.019143,0.019096,0.019126,58.98,1500028199999,1.12826245,40,21.27000000,0.40692822,0,2017-07-14 10:15:00
26,1500028200000,0.019126,0.019128,0.01909,0.019128,79.94,1500029099999,1.52837781,43,37.59000000,0.71895119,0,2017-07-14 10:30:00
27,1500029100000,0.019128,0.019139,0.0191,0.019139,74.41,1500029999999,1.42330491,35,20.51000000,0.39241291,0,2017-07-14 10:45:00
28,1500030000000,0.019139,0.019139,0.019082,0.019102,112.21,1500030899999,2.14504768,63,37.11000000,0.70945751,0,2017-07-14 11:00:00
29,1500030900000,0.01914,0.01914,0.019101,0.01914,95.85,1500031799999,1.83379312,43,9.33000000,0.17857571,0,2017-07-14 11:15:00
30,1500031800000,0.01914,0.01914,0.019113,0.01914,53.89,1500032699999,1.03126541,27,18.14000000,0.34717596,0,2017-07-14 11:30:00
31,1500032700000,0.019141,0.019141,0.019141,0.019141,2.23,1500033599999,0.04268443,1,2.23000000,0.04268443,0,2017-07-14 11:45:00
32,1500033600000,0.01914,0.019145,0.019065,0.019101,60.14,1500034499999,1.14941380,44,29.73000000,0.56840442,0,2017-07-14 12:00:00
33,1500034500000,0.019138,0.019154,0.019103,0.019116,59.26,1500035399999,1.13302074,33,27.59000000,0.52764041,0,2017-07-14 12:15:00
34,1500035400000,0.019116,0.01922,0.019085,0.019179,87.5,1500036299999,1.67689521,49,41.44000000,0.79425999,0,2017-07-14 12:30:00
35,1500036300000,0.019179,0.019204,0.019038,0.019079,134.31,1500037199999,2.56925577,79,100.95000000,1.93108910,0,2017-07-14 12:45:00
36,1500037200000,0.019151,0.01931,0.019151,0.01931,88.58,1500038099999,1.70008004,70,48.95000000,0.93982379,0,2017-07-14 13:00:00
37,1500038100000,0.019291,0.019328,0.019174,0.019314,138.13,1500038999999,2.65804631,100,84.97000000,1.63564225,0,2017-07-14 13:15:00
38,1500039000000,0.019307,0.019499,0.019272,0.019366,102.86,1500039899999,1.99605782,58,64.46000000,1.25220286,0,2017-07-14 13:30:00
39,1500039900000,0.019366,0.019469,0.019146,0.019146,97.99,1500040799999,1.89016579,61,52.53000000,1.01441215,0,2017-07-14 13:45:00
40,1500040800000,0.019167,0.01929,0.019112,0.019281,103.28,1500041699999,1.98291172,74,67.97000000,1.30557907,0,2017-07-14 14:00:00
41,1500041700000,0.019281,0.019302,0.01924,0.019274,79.34,1500042599999,1.52933160,58,50.35000000,0.97088734,0,2017-07-14 14:15:00
42,1500042600000,0.019098,0.019111,0.019051,0.019096,134.84,1500043499999,2.57394468,91,79.93000000,1.52632578,0,2017-07-14 14:30:00
43,1500043500000,0.019071,0.019111,0.019071,0.019095,119.67,1500044399999,2.28577442,85,74.65000000,1.42610933,0,2017-07-14 14:45:00
44,1500044400000,0.019105,0.019884,0.019105,0.019846,242.93,1500045299999,4.78393714,129,131.51000000,2.59411255,0,2017-07-14 15:00:00
45,1500045300000,0.019846,0.019879,0.019586,0.019778,66.3,1500046199999,1.30833848,36,37.77000000,0.74867683,0,2017-07-14 15:15:00
46,1500046200000,0.019778,0.019893,0.019527,0.019716,285.23,1500047099999,5.63199232,161,125.02000000,2.47763195,0,2017-07-14 15:30:00
47,1500047100000,0.019504,0.019893,0.019363,0.019706,224.33,1500047999999,4.39844004,122,125.72000000,2.47175251,0,2017-07-14 15:45:00
48,1500048000000,0.019602,0.019884,0.019555,0.01979,221.42,1500048899999,4.37428165,113,103.60000000,2.05000308,0,2017-07-14 16:00:00
49,1500048900000,0.01979,0.019895,0.019458,0.019458,257.45,1500049799999,5.05798116,116,129.18000000,2.54746911,0,2017-07-14 16:15:00
50,1500049800000,0.019458,0.019684,0.019173,0.019671,343.51,1500050699999,6.68993462,130,171.01000000,3.36399758,0,2017-07-14 16:30:00
51,1500050700000,0.019173,0.019671,0.019005,0.019005,170.27,1500051599999,3.25537095,19,20.94000000,0.41191074,0,2017-07-14 16:45:00
52,1500051600000,0.018909,0.018909,0.018909,0.018909,3.45,1500052499999,0.06523605,1,0.00000000,0.00000000,0,2017-07-14 17:00:00
53,1500052500000,0.018909,0.018909,0.018,0.018,182.42,1500053399999,3.43806880,4,0.00000000,0.00000000,0,2017-07-14 17:15:00
54,1500053400000,0.016806,0.01682,0.016806,0.01682,73.7,1500054299999,1.23919496,3,73.70000000,1.23919496,0,2017-07-14 17:30:00
55,1500054300000,0.01682,0.01682,0.01682,0.01682,31.15,1500055199999,0.52394300,1,31.15000000,0.52394300,0,2017-07-14 17:45:00
56,1500055200000,0.01682,0.01682,0.01682,0.01682,0.0,1500056099999,0.00000000,0,0.00000000,0.00000000,0,2017-07-14 18:00:00
57,1500056100000,0.01682,0.01682,0.01682,0.01682,4.0,1500056999999,0.06728000,1,4.00000000,0.06728000,0,2017-07-14 18:15:00
58,1500057000000,0.01682,0.01682,0.01682,0.01682,0.0,1500057899999,0.00000000,0,0.00000000,0.00000000,0,2017-07-14 18:30:00
59,1500057900000,0.01682,0.01682,0.01682,0.01682,18.0,1500058799999,0.30276000,2,18.00000000,0.30276000,0,2017-07-14 18:45:00
60,1500058800000,0.01682,0.016869,0.01682,0.016869,139.1,1500059699999,2.34422118,4,139.10000000,2.34422118,0,2017-07-14 19:00:00
61,1500059700000,0.016869,0.016869,0.016869,0.016869,0.0,1500060599999,0.00000000,0,0.00000000,0.00000000,0,2017-07-14 19:15:00
62,1500060600000,0.016869,0.016869,0.016869,0.016869,0.0,1500061499999,0.00000000,0,0.00000000,0.00000000,0,2017-07-14 19:30:00
