,timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trade,TBB,TBQ,ignore,date
0,1602720000000,51.43,59.0,44.392,45.871,51481.955,1602763199999,2468783.64416700,10444,26660.22200000,1276846.16548100,0,2020-10-15 00:00:00
1,1602763200000,45.871,48.482,42.747,42.999,47166.915,1602806399999,2182177.11025100,8726,24552.72300000,1141249.89377500,0,2020-10-15 12:00:00
2,1602806400000,43.017,43.8,39.911,41.365,67579.144,1602849599999,2847357.60310400,9931,29918.33700000,1259110.69620200,0,2020-10-16 00:00:00
3,1602849600000,41.363,42.256,39.092,39.461,23257.268,1602892799999,947361.62949800,4713,10604.79700000,431720.91979600,0,2020-10-16 12:00:00
4,1602892800000,39.371,43.235,38.206,42.779,28692.76,1602935999999,1169644.96714800,6592,15532.69600000,633984.62067700,0,2020-10-17 00:00:00
5,1602936000000,42.78,42.78,40.763,41.365,13278.383,1602979199999,553333.91965800,3458,6435.09400000,268344.56195700,0,2020-10-17 12:00:00
6,1602979200000,41.359,41.425,39.596,40.25,12775.277,1603022399999,513927.62135700,2636,6407.89700000,257987.81678500,0,2020-10-18 00:00:00
7,1603022400000,40.25,41.094,39.428,40.75,18142.676,1603065599999,730646.05135100,3434,8229.66200000,331630.48719900,0,2020-10-18 12:00:00
8,1603065600000,40.82,41.0,38.209,38.518,29095.764,1603108799999,1153160.90550800,4009,10208.87800000,405543.48697400,0,2020-10-19 00:00:00
9,1603108800000,38.51,39.9,35.912,35.98,57380.172,1603151999999,2149218.74523100,9301,21197.07500000,799715.50544200,0,2020-10-19 12:00:00
10,1603152000000,36.0,36.403,33.0,34.636,95154.187,1603195199999,3292478.57819900,13293,37664.02600000,1300464.47959400,0,2020-10-20 00:00:00
11,1603195200000,34.641,35.737,32.0,32.16,107499.317,1603238399999,3626899.99498700,18870,52811.48300000,1785561.78654200,0,2020-10-20 12:00:00
12,1603238400000,32.186,35.543,32.0,35.342,60557.618,1603281599999,2044240.36537500,10165,30756.98100000,1042535.57837800,0,2020-10-21 00:00:00
13,1603281600000,35.308,37.145,34.303,35.073,85091.15,1603324799999,3036775.54217700,11197,43687.38900000,1555139.75468900,0,2020-10-21 12:00:00
14,1603324800000,35.033,36.716,33.266,36.508,57630.268,1603367999999,2007705.10223600,7705,26762.98000000,937895.89824200,0,2020-10-22 00:00:00
15,1603368000000,36.508,40.379,35.47,37.836,96739.71,1603411199999,3688169.95092300,16937,55612.78800000,2121100.15183300,0,2020-10-22 12:00:00
16,1603411200000,37.911,41.606,36.998,40.608,98679.452,1603454399999,3938892.07832900,17578,47682.94900000,1907577.73080500,0,2020-10-23 00:00:00
17,1603454400000,40.636,42.658,38.06,41.681,91948.499,1603497599999,3702147.75262200,14763,51313.36600000,2068192.61450500,0,2020-10-23 12:00:00
18,1603497600000,41.681,42.63,39.71,40.668,47408.323,1603540799999,1946550.77052600,8513,21107.73500000,868458.56508500,0,2020-10-24 00:00:00
19,1603540800000,40.668,41.0,38.502,39.437,55023.285,1603583999999,2193158.54843800,8735,26858.46700000,1072893.66991700,0,2020-10-24 12:00:00
20,1603584000000,39.438,41.0,38.745,39.118,37811.14,1603627199999,1496928.94112200,7667,20279.08800000,803962.09519300,0,2020-10-25 00:00:00
